VariableName,VarUnits,SampleMedium,DataType,ValueType,TimeSupport,TimeUnits,Speciation,SiteName,SiteCode,Latitude,Longitude,GeneralCategory,NoDataValue
"Discharge, cubic feet per second",ft3/s,Surface water,Mean,Derived Value,1,Day,Not Applicable,"RIO GRANDE AT ISLETA LAKES NR ISLETA, NM",NWISDV:08330875,34.94666667,-106.6802778,Unknown,-999999
UTCTimeStamp,LocalTimestamp,UTCOffset,Value,MethodDescription,QualityControlLevel,ValueAccuracy,CensorCode,OffsetValue,OffsetDescription,OffsetUnit,Qualifier,QualifierDescription,SourceDescription,SourceLink,Citation
2008-09-08 07:00:00,2008-09-08 00:00:00,-7,435,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2008-09-09 07:00:00,2008-09-09 00:00:00,-7,463,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2008-09-10 07:00:00,2008-09-10 00:00:00,-7,589,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2008-09-11 07:00:00,2008-09-11 00:00:00,-7,518,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2008-09-12 07:00:00,2008-09-12 00:00:00,-7,459,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2008-09-13 07:00:00,2008-09-13 00:00:00,-7,450,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2008-09-14 07:00:00,2008-09-14 00:00:00,-7,444,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2008-09-15 07:00:00,2008-09-15 00:00:00,-7,447,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2008-09-16 07:00:00,2008-09-16 00:00:00,-7,445,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2008-09-17 07:00:00,2008-09-17 00:00:00,-7,458,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2008-09-18 07:00:00,2008-09-18 00:00:00,-7,458,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2008-09-19 07:00:00,2008-09-19 00:00:00,-7,481,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2008-09-20 07:00:00,2008-09-20 00:00:00,-7,494,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2008-09-21 07:00:00,2008-09-21 00:00:00,-7,511,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2008-09-22 07:00:00,2008-09-22 00:00:00,-7,499,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2008-09-23 07:00:00,2008-09-23 00:00:00,-7,458,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2008-09-24 07:00:00,2008-09-24 00:00:00,-7,453,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2008-09-25 07:00:00,2008-09-25 00:00:00,-7,461,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2008-09-26 07:00:00,2008-09-26 00:00:00,-7,456,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2008-09-27 07:00:00,2008-09-27 00:00:00,-7,447,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2008-09-28 07:00:00,2008-09-28 00:00:00,-7,438,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2008-09-29 07:00:00,2008-09-29 00:00:00,-7,417,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2008-09-30 07:00:00,2008-09-30 00:00:00,-7,397,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2008-10-01 07:00:00,2008-10-01 00:00:00,-7,386,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2008-10-02 07:00:00,2008-10-02 00:00:00,-7,398,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2008-10-03 07:00:00,2008-10-03 00:00:00,-7,400,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2008-10-04 07:00:00,2008-10-04 00:00:00,-7,404,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2008-10-05 07:00:00,2008-10-05 00:00:00,-7,1600,unknown,Approved for publication -- Processing and review completed. | Value has been edited or estimated by USGS personnel and is write protected.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2008-10-06 07:00:00,2008-10-06 00:00:00,-7,844,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2008-10-07 07:00:00,2008-10-07 00:00:00,-7,660,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2008-10-08 07:00:00,2008-10-08 00:00:00,-7,578,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2008-10-09 07:00:00,2008-10-09 00:00:00,-7,550,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2008-10-10 07:00:00,2008-10-10 00:00:00,-7,518,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2008-10-11 07:00:00,2008-10-11 00:00:00,-7,513,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2008-10-12 07:00:00,2008-10-12 00:00:00,-7,910,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2008-10-13 07:00:00,2008-10-13 00:00:00,-7,650,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2008-10-14 07:00:00,2008-10-14 00:00:00,-7,624,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2008-10-15 07:00:00,2008-10-15 00:00:00,-7,671,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2008-10-16 07:00:00,2008-10-16 00:00:00,-7,554,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2008-10-17 07:00:00,2008-10-17 00:00:00,-7,532,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2008-10-18 07:00:00,2008-10-18 00:00:00,-7,474,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2008-10-19 07:00:00,2008-10-19 00:00:00,-7,418,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2008-10-20 07:00:00,2008-10-20 00:00:00,-7,410,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2008-10-21 07:00:00,2008-10-21 00:00:00,-7,406,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2008-10-22 07:00:00,2008-10-22 00:00:00,-7,380,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2008-10-23 07:00:00,2008-10-23 00:00:00,-7,379,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2008-10-24 07:00:00,2008-10-24 00:00:00,-7,393,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2008-10-25 07:00:00,2008-10-25 00:00:00,-7,393,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2008-10-26 07:00:00,2008-10-26 00:00:00,-7,399,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2008-10-27 07:00:00,2008-10-27 00:00:00,-7,396,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2008-10-28 07:00:00,2008-10-28 00:00:00,-7,404,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2008-10-29 07:00:00,2008-10-29 00:00:00,-7,397,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2008-10-30 07:00:00,2008-10-30 00:00:00,-7,392,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2008-10-31 07:00:00,2008-10-31 00:00:00,-7,389,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2008-11-01 07:00:00,2008-11-01 00:00:00,-7,421,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2008-11-02 07:00:00,2008-11-02 00:00:00,-7,432,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2008-11-03 07:00:00,2008-11-03 00:00:00,-7,433,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2008-11-04 07:00:00,2008-11-04 00:00:00,-7,408,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2008-11-05 07:00:00,2008-11-05 00:00:00,-7,444,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2008-11-06 07:00:00,2008-11-06 00:00:00,-7,439,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2008-11-07 07:00:00,2008-11-07 00:00:00,-7,517,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2008-11-08 07:00:00,2008-11-08 00:00:00,-7,524,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2008-11-09 07:00:00,2008-11-09 00:00:00,-7,429,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2008-11-10 07:00:00,2008-11-10 00:00:00,-7,426,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2008-11-11 07:00:00,2008-11-11 00:00:00,-7,424,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2008-11-12 07:00:00,2008-11-12 00:00:00,-7,403,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2008-11-13 07:00:00,2008-11-13 00:00:00,-7,416,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2008-11-14 07:00:00,2008-11-14 00:00:00,-7,436,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2008-11-15 07:00:00,2008-11-15 00:00:00,-7,492,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2008-11-16 07:00:00,2008-11-16 00:00:00,-7,502,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2008-11-17 07:00:00,2008-11-17 00:00:00,-7,500,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2008-11-18 07:00:00,2008-11-18 00:00:00,-7,464,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2008-11-19 07:00:00,2008-11-19 00:00:00,-7,456,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2008-11-20 07:00:00,2008-11-20 00:00:00,-7,453,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2008-11-21 07:00:00,2008-11-21 00:00:00,-7,456,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2008-11-22 07:00:00,2008-11-22 00:00:00,-7,468,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2008-11-23 07:00:00,2008-11-23 00:00:00,-7,484,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2008-11-24 07:00:00,2008-11-24 00:00:00,-7,480,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
2008-11-25 07:00:00,2008-11-25 00:00:00,-7,476,unknown,Approved for publication -- Processing and review completed.,0,nc,0,,,,,U.S. Geological Survey,http://waterservices.usgs.gov/,unknown
